time,user,user_id,name,text,loc,time_zone,statuses_count,followers_count,friends_count,source,lat,lon,mood
2012-06-18 14:33:31 -0700,NYRegionalNews,567249462,NYRegionalNews,Obama’s former Harvard professor: ‘He must be defeated’: President Obama is getting an F from ... http://t.co/9gKok8yd #NY #News #NYNews,New York,,10702,352,505,twitterfeed,40.7143528,-74.00597309999999,2
2012-06-18 14:33:12 -0700,aoadra,79450653,Abby Adra,"RT @Harvard: ""...Harvard has taught me that education is not about the knowledge that you build. It's about building character"" http://t.co/za88FRYL",The New Middle East - Jeddah,Riyadh,3258,3718,851,SocialFlow,21.543489,39.172989,2
2012-06-18 14:33:03 -0700,athoffman,41388415,adam hoffman,wicked smaht. (@ Harvard Yard) [pic]: http://t.co/geELMsrj,"",Eastern Time (US & Canada),586,50,31,foursquare,42.3747,-71.1174,2
2012-06-18 14:32:44 -0700,mriolfi,53704056,Matheus Riolfi,"RT @Harvard: ""...Harvard has taught me that education is not about the knowledge that you build. It's about building character"" http://t.co/za88FRYL",São Paulo ,Brasilia,104,70,181,SocialFlow,-23.5489433,-46.6388182,2
2012-06-18 14:32:36 -0700,Nele1989,54880959,MasterOfMyFATE,"RT @Harvard: ""...Harvard has taught me that education is not about the knowledge that you build. It's about building character"" http://t.co/za88FRYL",Capital of Germany,Berlin,2056,103,1013,SocialFlow,52.519171,13.4060912,2
2012-06-18 14:32:19 -0700,Harvard,39585367,Harvard University,"""...Harvard has taught me that education is not about the knowledge that you build. It's about building character"" http://t.co/za88FRYL","Cambridge, MA",Quito,12621,126414,792,SocialFlow,42.3736158,-71.10973349999999,2
2012-06-18 14:31:51 -0700,Harvard,39585367,Harvard University,Institute for Global Law and Policy announces collaboration with Qatar Foundation http://t.co/Lev54eqT,"Cambridge, MA",Quito,12621,126414,792,SocialFlow,42.3736158,-71.10973349999999,2
2012-06-18 14:30:53 -0700,subjunglerealty,413621734,The Suburban Jungle ,"Mortgage rates slightly up this week, but according to this report ""Home Sales Poised to Improve"" http://t.co/tdc87q9n via @realtormag",New York City,Eastern Time (US & Canada),322,67,104,HootSuite,40.7143528,-74.00597309999999,2
2012-06-18 14:30:17 -0700,PTMaddiganEsq,25162267,Patrick T. Maddigan,Great read for all lawyers &amp; law grads - Harvard Law Prof on 'Inc. Law' v. 'People Law' - via #ABAJournal http://t.co/E9Sypjsd,Boston,Eastern Time (US & Canada),5440,1775,2000,HootSuite,42.3584308,-71.0597732,2
2012-06-18 14:30:15 -0700,Kiss_And_KEL,347662169,Kellie Boyd,RT @DrewSloc: Mayonnaise is an instrument the students at Harvard proved it,"Perry Hall, Maryland.",Central Time (US & Canada),10015,432,375,TweetbotforiOS,39.4126073,-76.463574,2
2012-06-18 14:28:56 -0700,JoeDunn8,399703982,Joe Dunn,"Obama's Harvard law professor says 'President MUST be defeated in 2012' #mapoli http://t.co/5oxI9tMC

http://t.co/Qs8CaD96","Boston, MA",Eastern Time (US & Canada),11695,825,1999,web,42.3584308,-71.0597732,2
2012-06-18 14:28:24 -0700,TheMusicPrince,45506680,Israel Andrade,I got accepted to Harvard. But I'm not going because I can't afford it.,NYC,Pacific Time (US & Canada),2746,109,117,TwitterforiPhone,40.7143528,-74.00597309999999,0
2012-06-18 14:28:05 -0700,Sir_CyHendrix,330669393,Kapo,I should of went to Harvard the way I move a bell,Valleys of Aspen,Eastern Time (US & Canada),4638,155,108,web,39.6597668,-74.9728361,2
2012-06-18 14:27:11 -0700,raybelljr,22965778,Raymond Bell,HOPE PROJECT INFO SESSION JUNE 28TH http://t.co/jBG1GCje,Washington DC,Eastern Time (US & Canada),1085,271,479,TweetButton,38.8951118,-77.0363658,2
2012-06-18 14:26:45 -0700,CorpGrowth,79490882,Mary Aslett,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E","Suffolk, Engalnd",London,1288,37,124,web,52.1872472,0.9707800999999999,2
2012-06-18 14:26:02 -0700,GadflyeDOTcom,270452957,Gadflye.com,"@GroverNorquist's M/O distorts FREEDOM &amp; US Tax Code. 2 birds w/ 1 stone; not bad for a #Harvard man. Harvard, got ethics classes? #p2 #tcot","Barrington, RI",Eastern Time (US & Canada),18171,630,1770,TweetCasterforAndroid,41.7406798,-71.30860899999999,2
2012-06-18 14:25:49 -0700,karenjacksol,283142773,Karen Jackson,RT @edhawan: What I really learned at Harvard was that degrees won't cure your career. My take on Harvard @levoleague http://t.co/96qZucVU,Greater New York,Eastern Time (US & Canada),2187,755,999,HootSuite,40.7143528,-74.00597309999999,2
2012-06-18 14:24:11 -0700,jfung23,94880101,joyce,Cannot listen to #callmemaybe without picturing the Harvard Baseball team's dance and Vancouver... @lovelybabyqrl help!,"Toronto, ON",Eastern Time (US & Canada),1296,40,39,TwitterforiPhone,43.653226,-79.3831843,2
2012-06-18 14:23:32 -0700,PreshApproved,373612763,Presh,Presh Approved  Bart B More &amp; Harvard Bass - Pari by Bart B More http://t.co/mIZPbJkO on #SoundCloud,NYC,Quito,1382,120,248,SoundCloud,40.7143528,-74.00597309999999,2
2012-06-18 14:17:36 -0700,joes_nurse,546395012,Grayce Kellie,Obama's Harvard law professor Roberto Unger says 'he must be defeated in 2012' http://t.co/xf8UUn8c via @MailOnline,Washington DC,Atlantic Time (Canada),403,14,73,TweetButton,38.8951118,-77.0363658,2
2012-06-18 14:16:31 -0700,aditberuk,65005568,Aditya Putra P ☮ ,Class at 12 plymton (@ Harvard University) http://t.co/ZNJhGWCs,The State of Massachusetts,Eastern Time (US & Canada),15171,560,362,foursquare,42.3738,-71.1178,2
2012-06-18 14:15:11 -0700,TheHarbusHBS,241161213,HBS Newspaper,RT @BoardMyBiz: How we teamed up with an #HBS Digital Marketing Strategy class http://t.co/DVLWRM6K (via @HBSAlumni),Boston MA,Central Time (US & Canada),477,581,152,HootSuite,42.3584308,-71.0597732,2
2012-06-18 14:15:05 -0700,HarvardContEd,198911411,Harvard ContinuingEd,"First Instagram, now http://t.co/OOr4rQbj. Facebook continues to purchase more and more. What's next? http://t.co/oEKpQCik","Cambridge, MA",Eastern Time (US & Canada),348,274,135,HootSuite,42.3736158,-71.10973349999999,2
2012-06-18 14:14:54 -0700,oodja,661173,Tom Bruno,"Added one last appointment to my Outlook calendar:  ""TOM'S LAST DAY AT HARVARD!""","Gloucester, MA",Eastern Time (US & Canada),31035,2443,2281,TweetDeck,42.6159285,-70.6619888,2
2012-06-18 14:14:09 -0700,somarketerdaily,84216398,Jerry Bowles,RT @humancapleague Crowdsourcing the Review: Eric Mosley in the Harvard Business Review #hr #recruiting #crowdsourcing http://t.co/B7PBsVOI,New York,Quito,11093,768,1157,StumbleUpon,40.7143528,-74.00597309999999,2
2012-06-18 14:14:09 -0700,BestoftheBlogs,19127151,BestoftheBlogs,RT @humancapleague Crowdsourcing the Review: Eric Mosley in the Harvard Business Review #hr #recruiting #crowdsourcing http://t.co/5ivxjd29,New York,Central Time (US & Canada),56908,1720,1489,StumbleUpon,40.7143528,-74.00597309999999,2
2012-06-18 14:14:04 -0700,NYRegionalNews,567249462,NYRegionalNews,Obama’s former Harvard professor: ‘He must be defeated’: President Obama is getting an F from ... http://t.co/VKsC1gvG #NY #News #NYNews,New York,,10702,352,505,twitterfeed,40.7143528,-74.00597309999999,2
2012-06-18 14:14:01 -0700,SocialHR,92410267,Jerry Bowles,RT @humancapleague Crowdsourcing the Review: Eric Mosley in the Harvard Business Review #hr #recruiting #crowdsourcing http://t.co/kRJ9KrJE,New York,Central Time (US & Canada),54861,1975,1176,StumbleUpon,40.7143528,-74.00597309999999,2
2012-06-18 14:14:01 -0700,socialwebabcs,80990044,Jerry Bowles,RT @humancapleague Crowdsourcing the Review: Eric Mosley in the Harvard Business Review #hr #recruiting #crowdsourcing http://t.co/6Klvs3nX,New York,Eastern Time (US & Canada),48959,1496,1554,StumbleUpon,40.7143528,-74.00597309999999,2
2012-06-18 14:14:01 -0700,jbowles,5656332,Jerry Bowles,RT @humancapleague Crowdsourcing the Review: Eric Mosley in the Harvard Business Review #hr #recruiting #crowdsourcing http://t.co/oxojlavl,New York,Eastern Time (US & Canada),70835,2434,2103,StumbleUpon,40.7143528,-74.00597309999999,2
2012-06-18 14:14:01 -0700,hcllearning,96416339,Jerry Bowles,RT @humancapleague Crowdsourcing the Review: Eric Mosley in the Harvard Business Review #hr #recruiting #crowdsourcing http://t.co/gIFvGNKf,New York,Eastern Time (US & Canada),54739,939,610,StumbleUpon,40.7143528,-74.00597309999999,2
2012-06-18 14:12:26 -0700,rykimball,269600235,Rimba,Fuck Harvard and this night work bull shit,Massachusetts,,3217,187,147,TwitterforAndroid,42.4072107,-71.3824374,0
2012-06-18 14:11:40 -0700,ClassynSassynTX,76217761,Stephenie Mouzone,"I'm at Harvard Vanguard Medical Associates (Quincy, MA) http://t.co/48tXTy2Y","Quincy, MA",Central Time (US & Canada),9779,332,235,foursquare,42.2528772,-71.0022705,2
2012-06-18 14:11:03 -0700,drbobbymaybee,41181972,"Dr. Bobby Maybee, DC","RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E","San Luis Obispo, Ca.",Pacific Time (US & Canada),1514,323,541,web,35.2827524,-120.6596156,2
2012-06-18 14:08:54 -0700,HarvardMelissa,316430927,Melissa Harris,Harvard and HGSE Graduation! Class of 2010 http://t.co/rkA4oflI,"Cambridge, MA",,1965,2024,2290,twitterfeed,42.3736158,-71.10973349999999,2
2012-06-18 14:08:43 -0700,thepatmorgan,34780505,Pat Morgan ,"I'm at John Harvard's Brew House (Ellicottville, NY) http://t.co/8JPPGwEv","Ellicottville, NY",Quito,7140,449,412,foursquare,42.2750639,-78.67280710000001,2
2012-06-18 14:07:29 -0700,HarlemVoice,22592212,Harlem Voice,Obama’s former Harvard professor: ‘He must be defeated’: President Obama is getting an F from his former profess... http://t.co/iWSsPPbQ,"Harlem, New York, NY",Central Time (US & Canada),27673,5067,4716,twitterfeed,40.8113824,-73.9447994,2
2012-06-18 14:06:51 -0700,budish,24379054,Ryan Budish,RT @Herdict: New on Herdict blog: Google’s Transparency Report Shows Rise in Takedown Requests: The latest dataset from Googl... http://t.co/gTlLptPg,"Cambridge, MA",Eastern Time (US & Canada),958,109,147,twitterfeed,42.3736158,-71.10973349999999,2
2012-06-18 14:06:10 -0700,Lexarose4,35228711,Alexandra ℛ Fusaro☆,i'm going to Harvard.,RI,Pacific Time (US & Canada),10765,190,365,web,41.5800945,-71.4774291,2
2012-06-18 14:04:38 -0700,tw_top_health,216930489,Top Health Tweets,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E",Everywhere,Alaska,15555,184989,0,web,37.6658757,-91.8479332,2
2012-06-18 14:04:33 -0700,sabena_siddiqi,183711743,Sabena Siddiqi,"RT @FareedZakaria: Read the China study I cite in #WhatInTheWorld: http://t.co/XkicrVjx - How China's censors allow criticism, but not collective expression","Karachi,Pakistan",Karachi,25830,1514,283,web,24.893379,67.0280609,2
2012-06-18 14:04:05 -0700,damaya1991,569685360,david amaya,"RT @CollegeHumor: ""The fact that the Unabomber went to Harvard is really scary, cause its like, even crazy serial killers are smarter than me"" - @halliecantor",Tampa,,214,42,76,web,27.950575,-82.4571776,2
2012-06-18 14:02:25 -0700,RosemaryWyber,363672189,Rosemary Wyber,"RT @harvardcrimson: RT @HarvardRowing: Sam &amp; James O'Connor, Kiwi Crewmen http://t.co/GeXH00TJ @HarvardMagazine @harvardcrimson","Boston, MA",,318,90,218,TweetDeck,42.3584308,-71.0597732,4
2012-06-18 14:02:10 -0700,ImShootaMike,100846979,Mykal ,"She said, "" me gpa is a 2.9.. Harvard, Yale im in there"" i wanna go over there and be like fuxxxx no !",Delaware State University,Central Time (US & Canada),60341,2778,2723,TweetListPro,39.186699,-75.5409938,2
2012-06-18 14:01:13 -0700,HarvardGroup,344614205,The Ivy League Group,"Ivy League News: Avoiding a global catastrophe: Lawrence Summers, a professor and past president at Harvard Univ... http://t.co/KcEdFPqZ",New York,Eastern Time (US & Canada),24777,613,103,twitterfeed,40.7143528,-74.00597309999999,2
2012-06-18 14:00:38 -0700,AAMCommons,337401628,AAMC,RT @moiracathleen: Obama's Former Harvard Law School Professor Says The President Failed to Advance Progressive Cause and Must be Defeated http://t.co/UjBKgMy5,The World,Hawaii,5601,162,248,TweetButton,25.2142354,55.13551409999999,2
2012-06-18 14:00:36 -0700,Lisa03755,41669202,Lisa03755,"Yes, please.  RT @HarvardBiz - All Hail the Generalist - Vikram Mansharamani - Harvard Business Review: http://t.co/ayPfFKRZ","Hanover, New Hampshire",Quito,9671,938,912,HootSuite,43.7022451,-72.2895526,2
2012-06-18 13:59:44 -0700,bglendin,20120931,Brianna Glendinning,"RT @CollegeHumor: ""The fact that the Unabomber went to Harvard is really scary, cause its like, even crazy serial killers are smarter than me"" - @halliecantor","Tempe, AZ, USA",Pacific Time (US & Canada),6439,477,991,web,33.4255104,-111.9400054,2
2012-06-18 13:59:06 -0700,HarvardMagazine,19664869,Harvard Magazine,"RT @harvardcrimson: RT @HarvardRowing: Sam &amp; James O'Connor, Kiwi Crewmen http://t.co/GeXH00TJ @HarvardMagazine @harvardcrimson","Cambridge, MA",Eastern Time (US & Canada),1937,16023,372,TweetDeck,42.3736158,-71.10973349999999,4
2012-06-18 13:58:58 -0700,MJoemal19,299046498,Joseph  Maloney ,"@capflowwatch New Democracy's Samaras (Harvard), and Pasok's Vevizelos have enough seats.  Like France, it's a Socialist government.","New Jersey,USA",,50127,1398,1344,web,40.0583238,-74.4056612,2
2012-06-18 13:58:56 -0700,boltmans_girl12,562054711,Candace Renee Keenan,"RT @CollegeHumor: ""The fact that the Unabomber went to Harvard is really scary, cause its like, even crazy serial killers are smarter than me"" - @halliecantor","Charleston, WV",Atlantic Time (Canada),746,148,397,web,38.3498195,-81.6326234,2
2012-06-18 13:58:56 -0700,j_dunc89,407055736,Jonathan Duncan,"remember a month or so ago when we were obsessed with the harvard baseball boys??yeah, me neither...lolz",New York,,494,57,124,web,40.7143528,-74.00597309999999,2
2012-06-18 13:58:29 -0700,ohbpuntoazul,151101917,OHB PUNTO AZUL,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E",San Pedro Garza Garcia N.L.,Mountain Time (US & Canada),463,24,71,web,25.6573447,-100.4017501,2
2012-06-18 13:58:11 -0700,MsPaigeMusic,27779946,Ms Paige,@derek_aug Harvard really is a family thing with them! Billy's going to college in the Fall too,"Toronto, Canada",Eastern Time (US & Canada),55247,2586,559,berSocialforBlackBerry,43.653226,-79.3831843,4
2012-06-18 13:56:54 -0700,Beeeland,304724384,Dana Beland,"RT @CollegeHumor: ""The fact that the Unabomber went to Harvard is really scary, cause its like, even crazy serial killers are smarter than me"" - @halliecantor",Here and there,,3032,132,110,web,33.8179299,-111.876782,2
2012-06-18 13:56:53 -0700,Harvard_Law,19259102,Harvard Law School,"Congrats to Grant Strother '12, recipient of this year's Fisher Sander Prize for best student negotiation paper http://t.co/BlsF6Wxi","Cambridge, MA",Eastern Time (US & Canada),2862,32708,85,SocialFlow,42.3736158,-71.10973349999999,2
2012-06-18 13:56:47 -0700,ForumHSPH,261825774,The Forum at HSPH,Ministeral Leadership in Health Series- Health Leadership Around the World: Challenges and Opportunities http://t.co/hsG9FEnk #forumhsph,"Boston, MA",Eastern Time (US & Canada),306,258,112,web,42.3584308,-71.0597732,2
2012-06-18 13:56:43 -0700,wilsjen,19650715,Jenny Wilson,"RT @CollegeHumor: ""The fact that the Unabomber went to Harvard is really scary, cause its like, even crazy serial killers are smarter than me"" - @halliecantor",01224,,2803,233,791,web,42.5110387,-73.19543600000002,2
2012-06-18 13:56:26 -0700,HerdictArabic,29462705,Herdict Web - Arabic,New on Herdict blog: Google’s Transparency Report Shows Rise in Takedown Requests: The latest dataset from Googl... http://t.co/HdhbGznt,"Cambridge, MA",Quito,157,195,41,twitterfeed,42.3736158,-71.10973349999999,2
2012-06-18 13:56:25 -0700,HerdictChinese,29462842,Herdict Chinese,New on Herdict blog: Google’s Transparency Report Shows Rise in Takedown Requests: The latest dataset from Googl... http://t.co/T6kFc81V,"Cambridge, MA",Quito,166,318,18,twitterfeed,42.3736158,-71.10973349999999,2
2012-06-18 13:56:25 -0700,Herdict,16132305,Herdict,New on Herdict blog: Google’s Transparency Report Shows Rise in Takedown Requests: The latest dataset from Googl... http://t.co/gTlLptPg,"Cambridge, MA",Eastern Time (US & Canada),1145,2027,1298,twitterfeed,42.3736158,-71.10973349999999,2
2012-06-18 13:56:06 -0700,verainstitute,115172311,Vera Institute,Have you seen our latest podcast? Harvard's Robert J. Sampson on the American city http://t.co/Hv7TxExQ,"New York, NY",Eastern Time (US & Canada),1376,1991,396,Buffer,40.7143528,-74.00597309999999,2
2012-06-18 13:55:56 -0700,toddcamack,5999182,Todd Camack,"RT @CollegeHumor: ""The fact that the Unabomber went to Harvard is really scary, cause its like, even crazy serial killers are smarter than me"" - @halliecantor","Meridian, Idaho",Mountain Time (US & Canada),12095,574,2000,web,43.6121087,-116.3915131,2
2012-06-18 13:55:46 -0700,LizKhawiesta,463934692,Liz Wiest,Getting into Harvard is easier than attempting to exercise an obese cat -____- #onlyme,New York City,Eastern Time (US & Canada),937,81,114,web,40.7143528,-74.00597309999999,2
2012-06-18 13:55:19 -0700,Ecomanta,91128462,Ecomanta,"Finally I have an NBA idol more my size  - Harvard, Asian, Athlete! Represent :) http://t.co/Ad1SzKXf",New York City,Central Time (US & Canada),2185,645,841,Facebook,40.7143528,-74.00597309999999,4
2012-06-18 13:50:43 -0700,marieagrant,27544166,Marie A. Grant,"RT @BostonTweet: Tonight, and every Monday night, @Rialto02138 in Harvard Square shucks up $1 oysters at the bar. http://t.co/FYI9CHlI","Boston, MA",Quito,4572,120,216,TwitterforiPhone,42.3584308,-71.0597732,2
2012-06-18 13:50:14 -0700,john_overholt,89477148,John Overholt,"@DavidRArmitage http://t.co/tKqvZRmG Bookplate of John A. Macdonald. Lots of passages marked, but no written notations.","Cambridge, MA",Eastern Time (US & Canada),3909,780,333,web,42.3736158,-71.10973349999999,2
2012-06-18 13:49:21 -0700,MochaMikeLI,130554672,Michael Moreno,Def just watched the tram wires at Harvard square explode. WTF. This better not delay my bus.,"Boston, Massachusetts ",Eastern Time (US & Canada),1420,77,68,TwitterforiPhone,42.3584308,-71.0597732,0
2012-06-18 13:47:45 -0700,wins4me,153156962,wins4me,"RT @BostonTweet: Tonight, and every Monday night, @Rialto02138 in Harvard Square shucks up $1 oysters at the bar. http://t.co/FYI9CHlI","Home Of The Brave, USA",Eastern Time (US & Canada),119652,2490,2738,TwitterforiPhone,21.298818,-157.853644,2
2012-06-18 13:47:29 -0700,ToriLynnRollins,331170885,Tori Lynn Rollins,"RT @CollegeHumor: ""The fact that the Unabomber went to Harvard is really scary, cause its like, even crazy serial killers are smarter than me"" - @halliecantor","Sherwood, Arkansas",,2111,189,478,web,34.8150907,-92.2243153,2
2012-06-18 13:47:02 -0700,drloomis262,288345779,sarah dangerous,"RT @CollegeHumor: ""The fact that the Unabomber went to Harvard is really scary, cause its like, even crazy serial killers are smarter than me"" - @halliecantor","Super Slam Milwaukee, WI",,1706,633,1436,web,43.0389025,-87.9064736,2
2012-06-18 13:46:59 -0700,Dawnikinz,17899915,Dawn King,"RT @CollegeHumor: ""The fact that the Unabomber went to Harvard is really scary, cause its like, even crazy serial killers are smarter than me"" - @halliecantor",new york,Eastern Time (US & Canada),8146,172,519,web,40.7143528,-74.00597309999999,2
2012-06-18 13:46:22 -0700,ShaunaldDraper,271636032,SH∆UN.BON,"RT @CollegeHumor: ""The fact that the Unabomber went to Harvard is really scary, cause its like, even crazy serial killers are smarter than me"" - @halliecantor",Vancouver,Pacific Time (US & Canada),1729,121,206,web,49.261226,-123.1139268,2
2012-06-18 13:46:17 -0700,MsJackieFrances,121767402,Jackie Freances,@Racheltuhro Iam inviting u2 opening reception for my art exhibit at gallery in Harvard Sq .no hard feelings bratface http://t.co/JiDMXh4t,Massachusetts,Central Time (US & Canada),3065,177,175,web,42.4072107,-71.3824374,2
2012-06-18 13:46:02 -0700,Jennison,18790136,Jennison Asuncion,"Wondering if any of these free online courses from #Stanford #MIT #Harvard &amp; #Udacity http://t.co/TuKsA75g, are accessible.",Toronto,Eastern Time (US & Canada),18516,1828,787,EasyChirp,43.653226,-79.3831843,2
2012-06-18 13:45:57 -0700,CollegeHumor,16825289,CollegeHumor,"""The fact that the Unabomber went to Harvard is really scary, cause its like, even crazy serial killers are smarter than me"" - @halliecantor",NYC,Eastern Time (US & Canada),9082,526126,7180,web,40.7143528,-74.00597309999999,0
2012-06-18 13:45:37 -0700,oldbaystyle,17560800,Luke Gibson,You Might Find This Interesting is out! http://t.co/ZFxNIL13 ▸ Top stories today via @BaltSunBrk @Dianne_Harvard,"Baltimore, MD",Quito,2519,829,799,Paperli,39.2903848,-76.6121893,4
2012-06-18 13:44:57 -0700,ODT_M,444289188,ODT_M,"RT @HarvardHSPH: Monday Mythbuster: When it comes to obesity, genes are not destiny http://t.co/5ausg9GM #publichealth",Australia,,796,69,159,HootSuite,-25.274398,133.775136,2
2012-06-18 13:44:05 -0700,TheRecruitScoop,139500360,Alex Kline,Harvard hosted 2014 New England Playaz guard Jeff Spellman for an unofficial visit today.,New Jersey,Eastern Time (US & Canada),22350,22909,332,TweetDeck,40.0583238,-74.4056612,2
2012-06-18 13:43:05 -0700,sa_council,300311450,SA Council,"RT @pitapolicy: .@sa_council @tadmor_harvard After 30 Years In #Syria, Outspoken Priest Is Expelled  http://t.co/AyqFadho Via @nprnews #humanrights","Chicago, IL",Central Time (US & Canada),1648,2544,2597,TweetButton,41.8781136,-87.6297982,4
2012-06-18 13:42:16 -0700,sophaloaf108,252255311,Sophie Harlam,"@KarliBaker1: Greg: ""i always thought kids at Harvard were nerds but they actually go harder than everyone else"" #lol @sophaloaf108","providence, ri",Quito,2486,129,117,TwitterforiPhone,41.8239891,-71.4128343,2
2012-06-18 13:40:26 -0700,NativeApprops,110189578,N8V Appropriations,Definitely the most Indians in one place at Harvard in a looong time. I'm so proud! @gradhorizons http://t.co/uautQj5j,"Boston, MA",Eastern Time (US & Canada),2152,3100,464,TwitterforAndroid,42.3584308,-71.0597732,4
2012-06-18 13:40:10 -0700,drdae,18337789,"Daemon Jones, ND",Are you struggling with high cholesterol here are some tips to help.  http://t.co/1NljowU4,Washington DC,Eastern Time (US & Canada),2124,494,341,HootSuite,38.8951118,-77.0363658,2
2012-06-18 13:39:22 -0700,ThadPeterson,19378415,Thad Peterson,#Crowdsourcing the performance review: @Globoforce CEO Eric Mosley in #HBR @HarvardBiz http://t.co/cXTvx3OH #HR,"Framingham, MA",Eastern Time (US & Canada),1276,357,351,TweetDeck,42.279286,-71.4161565,4
2012-06-18 13:38:58 -0700,AyyeCallMeCGee,548753986,Ayye Gee,only in harvard sq!  @ Harvard Square http://t.co/nrif1jVq,Surfing the Boston skyline,Eastern Time (US & Canada),2081,109,208,instagram,42.3733,-71.1186,2
2012-06-18 13:38:43 -0700,NYDNMarkMorales,16797358,Mark Morales,Irvin Ibarguen of Sunset Park is Harvard-bound  http://t.co/W9T9fOAa,"Brooklyn, New York",Eastern Time (US & Canada),152,364,387,TweetButton,40.65,-73.95,2
2012-06-18 13:36:53 -0700,jdev789,25103894,John Devereaux,Former Harvard Professor and Adviser says Obama 'Must Be Defeated' http://t.co/H2fB2Eh7 via @ijreview,"Boston, MA",Eastern Time (US & Canada),2178,144,492,TweetButton,42.3584308,-71.0597732,2
2012-06-18 13:36:20 -0700,carolineghosn,281353173,Caroline Ghosn ,RT @levoleague: What I really learned at @Harvard was that degrees won't cure your career. http://t.co/unrUpK49 by @edhawan,New York City,,2183,1345,331,HootSuite,40.7143528,-74.00597309999999,2
2012-06-18 13:35:29 -0700,PennSAS,369529784,Penn Arts & Sciences,Check out an excerpt from President Gutmann’s book in Harvard Magazine: http://t.co/AY1i19Sl,"Philadelphia, PA",Eastern Time (US & Canada),354,249,131,HootSuite,39.952335,-75.16378900000001,2
2012-06-18 13:34:51 -0700,OliviaFalcone,154744204,Olivia Falcone ♔,@sarahnicollee CAN I GO TO HARVARD NOW,Beauttt City of Toronto,Eastern Time (US & Canada),511,49,81,web,43.653226,-79.3831843,2
2012-06-18 13:34:37 -0700,UncleTacoMan,188240446,Juan ,RT @HarvardHSPH: A gift to students in #publichealth is a gift to improve the health of people everywhere http://t.co/Ma9KsL42,West Coast Canada!,Pacific Time (US & Canada),20963,405,1018,HootSuite,48.8105714,-123.2821518,2
2012-06-18 13:34:04 -0700,CharlesHGreen,22992918,Charles H. Green,"Should You Turn Down a Job in This Economy? Ugghh.., Bill Barnett - Harvard Business Review http://t.co/dStiraSz","New Jersey, USA",Central Time (US & Canada),9348,3595,1916,Buffer,40.0583238,-74.4056612,2
2012-06-18 13:32:50 -0700,AssuranceChiro,228165642,"Steven Rash, DC","RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E","Denver, CO",,248,86,87,web,39.737567,-104.9847179,2
2012-06-18 13:31:50 -0700,BostonTweet,17531205,BostonTweet,"Tonight, and every Monday night, @Rialto02138 in Harvard Square shucks up $1 oysters at the bar. http://t.co/FYI9CHlI","Boston, MA",Eastern Time (US & Canada),18715,56293,5952,TwitterforiPhone,42.3353,-71.1249,2
2012-06-18 13:31:01 -0700,cambridgepads,15098261,Cambridge Apartments,"CAMBRIDGE - Harvard Square 5 Bed 1.5 Bath 3,799.00 Available 2012-09-01. For full listing click here http://t.co/C6UCuWGt","Cambridge, MA",Eastern Time (US & Canada),59296,298,399,twitterfeed,42.3736158,-71.10973349999999,2
2012-06-18 13:31:01 -0700,cambridgepads,15098261,Cambridge Apartments,"CAMBRIDGE - Harvard Square 1 Bed 1 Bath 2,300.00 Available 2012-09-01. For full listing click here http://t.co/dLrZeHQX","Cambridge, MA",Eastern Time (US & Canada),59296,298,399,twitterfeed,42.3736158,-71.10973349999999,2
2012-06-18 13:31:01 -0700,cambridgepads,15098261,Cambridge Apartments,"CAMBRIDGE - Harvard Square 2 Bed 1 Bath 2,645.00 Available 2012-06-01. For full listing click here http://t.co/CJ5p8yET","Cambridge, MA",Eastern Time (US & Canada),59296,298,399,twitterfeed,42.3736158,-71.10973349999999,2
2012-06-18 13:30:21 -0700,levoleague,326821147,The Levo League,What I really learned at @Harvard was that degrees won't cure your career. http://t.co/unrUpK49 by @edhawan,"New York, New York",Eastern Time (US & Canada),4349,4645,1630,HootSuite,40.7143528,-74.00597309999999,2
2012-06-18 13:29:32 -0700,Dmitriydesign,147591605,Dmitriy Baronov,"Roberto Unger, Obama's Former Harvard Law School Professor, Says The President 'Must Be Defeated' http://t.co/4caEOx7P via @HuffPostBiz #in","Brooklyn, NY",Eastern Time (US & Canada),2109,98,147,TweetButton,40.65,-73.95,2
2012-06-18 13:29:24 -0700,cambridgepads,15098261,Cambridge Apartments,"Cambridge - Harvard Square - 1 Bed #apartments for $2,950 on #CambridgePads with #Laundry http://t.co/IR7aeTlw","Cambridge, MA",Eastern Time (US & Canada),59296,298,399,HootSuite,42.3736158,-71.10973349999999,2
2012-06-18 13:27:40 -0700,niannacci,229258042,Nicandro Iannacci,neat! RT @Harvard: Real-life trending topics: Behavio unlocks your smartphone’s senses http://t.co/1VwvFg4Y,"cambridge, massachusetts",Eastern Time (US & Canada),2384,291,803,Buffer,42.3736158,-71.10973349999999,2
2012-06-18 13:26:54 -0700,FrancescaG1591,47801595,Francesca Giuliano,"As much as ""Call Me Maybe"" sucks, I can't help but belt it out and do the Harvard dance to it.",Connecticut,Eastern Time (US & Canada),1094,53,96,TwitterforBlackBerry,41.6032207,-73.087749,0
